State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Sirsa,Rania,Capsicum,Capsicum,FAQ,17/02/2025,1820,2000,1950
Haryana,Sirsa,Rania,"Green Chilli","Green Chilly",FAQ,17/02/2025,700,800,750
Haryana,Sirsa,Sirsa,Brinjal,Other,FAQ,17/02/2025,1500,2000,1800
Haryana,Sirsa,Sirsa,Onion,Other,FAQ,17/02/2025,2000,2800,2500
Haryana,Sonipat,Ganaur,Brinjal,Brinjal,FAQ,17/02/2025,1800,2000,1800
Haryana,Sonipat,Ganaur,Cabbage,Cabbage,FAQ,17/02/2025,700,800,700
Haryana,Sonipat,Ganaur,Carrot,Carrot,FAQ,17/02/2025,900,1000,1000
Haryana,Sonipat,Ganaur,Ginger(Green),"Green Ginger",FAQ,17/02/2025,5800,6000,5800
Haryana,Sonipat,Gohana,"Banana - Green",Other,FAQ,17/02/2025,2000,2200,2100
Haryana,Sonipat,Gohana,Brinjal,Other,FAQ,17/02/2025,1500,2500,2000
Haryana,Sonipat,Gohana,Carrot,Other,FAQ,17/02/2025,500,600,550
Haryana,Sonipat,Sonepat,Apple,Other,Medium,17/02/2025,11000,12000,11000
Haryana,"Yamuna Nagar",Chhachrauli,Potato,Other,FAQ,17/02/2025,800,1400,1400
Haryana,"Yamuna Nagar",Chhachrauli,Tomato,Other,FAQ,17/02/2025,900,1400,900
Haryana,"Yamuna Nagar",Radaur,Apple,Other,Medium,17/02/2025,6200,6500,6300
Haryana,"Yamuna Nagar",Radaur,Banana,Other,Medium,17/02/2025,2800,3000,2900
Haryana,"Yamuna Nagar",Radaur,Cucumbar(Kheera),Other,FAQ,17/02/2025,1400,1800,1500
Haryana,"Yamuna Nagar",Radaur,Potato,Other,FAQ,17/02/2025,600,800,700
Haryana,"Yamuna Nagar",Sadhaura,Apple,Other,Medium,17/02/2025,6000,10000,8000
"Himachal Pradesh",Chamba,Chamba,"Bitter gourd",Other,FAQ,17/02/2025,7500,8000,7750
"Himachal Pradesh",Chamba,Chamba,"French Beans (Frasbean)",Other,FAQ,17/02/2025,3500,4000,3750
"Himachal Pradesh",Chamba,Chamba,Guava,Other,Medium,17/02/2025,6500,7000,6750
"Himachal Pradesh",Chamba,Chamba,Potato,Other,FAQ,17/02/2025,1400,1600,1500
"Himachal Pradesh",Hamirpur,Hamirpur,Banana,Other,Medium,17/02/2025,3000,4000,3500
"Himachal Pradesh",Hamirpur,Hamirpur,Kinnow,Kinnow,Medium,17/02/2025,4800,5500,5000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Banana,Other,Medium,17/02/2025,3300,3500,3400
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Capsicum,Other,FAQ,17/02/2025,3500,4000,3800
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Carrot,Other,FAQ,17/02/2025,1000,1200,1100
"Himachal Pradesh",Kangra,Dharamshala,Apple,Other,Medium,17/02/2025,11000,25000,18000
"Himachal Pradesh",Kangra,Dharamshala,Banana,Other,Medium,17/02/2025,4600,5000,4800
"Himachal Pradesh",Kangra,Dharamshala,Cabbage,Other,FAQ,17/02/2025,500,900,700
"Himachal Pradesh",Kangra,Dharamshala,Cucumbar(Kheera),Other,FAQ,17/02/2025,2500,3500,3000
"Himachal Pradesh",Kangra,Dharamshala,Onion,Other,FAQ,17/02/2025,3500,4100,3800
"Himachal Pradesh",Kangra,Dharamshala,Pomegranate,Other,Medium,17/02/2025,12000,14000,13000
"Himachal Pradesh",Kangra,Dharamshala,Potato,Other,FAQ,17/02/2025,1300,2200,1700
"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,FAQ,17/02/2025,5500,6000,5700
"Himachal Pradesh",Kangra,Kangra,Brinjal,Other,FAQ,17/02/2025,1600,1800,1700
"Himachal Pradesh",Kangra,Kangra,Turnip,Other,FAQ,17/02/2025,800,1000,900
"Himachal Pradesh",Kangra,Kangra,"Water Melon","Water Melon",Medium,17/02/2025,4000,5000,4500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Apple,Apple,Medium,17/02/2025,10000,15000,11000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Carrot,Carrot,FAQ,17/02/2025,1100,1200,1200
"Himachal Pradesh",Kangra,Kangra(Baijnath),Ginger(Green),"Green Ginger",FAQ,17/02/2025,6000,6200,6000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Guava,Guava,Medium,17/02/2025,6000,6500,6500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Kinnow,Kinnow,Medium,17/02/2025,5000,5200,5200
"Himachal Pradesh",Kangra,Kangra(Baijnath),Turnip,Other,FAQ,17/02/2025,1200,1500,1300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,17/02/2025,5000,5200,5100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,FAQ,17/02/2025,900,1000,950
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,3200,3500,3300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Grapes,Annabesahai,Medium,17/02/2025,7500,8500,8000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Green Chilli","Green Chilly",FAQ,17/02/2025,4500,5000,4700
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Onion,"1st Sort",FAQ,17/02/2025,3500,3600,3550
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Papaya,Other,Medium,17/02/2025,5000,5200,5100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Raddish,Raddish,FAQ,17/02/2025,1100,1200,1150
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Capsicum,Capsicum,FAQ,17/02/2025,3000,3500,3200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Ginger(Green),"Green Ginger",FAQ,17/02/2025,5000,5500,5200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Papaya,Other,Medium,17/02/2025,3500,4000,3700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,17/02/2025,1500,1800,1600
"Himachal Pradesh",Kangra,Palampur,Cabbage,Cabbage,FAQ,17/02/2025,900,1000,950
"Himachal Pradesh",Kangra,Palampur,Carrot,Carrot,FAQ,17/02/2025,1100,1200,1150
"Himachal Pradesh",Kangra,Palampur,Chikoos(Sapota),Other,Medium,17/02/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Palampur,Garlic,Average,FAQ,17/02/2025,13000,14000,13500
"Himachal Pradesh",Kangra,Palampur,Guava,Other,Medium,17/02/2025,6000,6500,6200
"Himachal Pradesh",Kangra,Palampur,"Jack Fruit","Jack Fruit",Medium,17/02/2025,2800,3000,2900
"Himachal Pradesh",Kangra,Palampur,Mashrooms,Other,FAQ,17/02/2025,15000,16000,15500
"Himachal Pradesh",Kangra,Palampur,"Mousambi(Sweet Lime)",Other,Medium,17/02/2025,6000,6500,6200
"Himachal Pradesh",Kangra,Palampur,"Peas Wet",Other,FAQ,17/02/2025,2500,2600,2550
"Himachal Pradesh",Kangra,Palampur,Pomegranate,Other,Medium,17/02/2025,13000,15000,14000
"Himachal Pradesh",Kangra,Palampur,Turnip,Other,FAQ,17/02/2025,1400,1500,1450
"Himachal Pradesh",Kullu,Bhuntar,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,6000,7000,6500
"Himachal Pradesh",Kullu,Bhuntar,"Bottle gourd",Other,FAQ,17/02/2025,2200,2500,2300
"Himachal Pradesh",Kullu,Bhuntar,Coriander(Leaves),Other,FAQ,17/02/2025,500,1000,700
"Himachal Pradesh",Kullu,Bhuntar,Cucumbar(Kheera),Other,FAQ,17/02/2025,2200,3200,2700
"Himachal Pradesh",Kullu,Bhuntar,Garlic,Other,FAQ,17/02/2025,10000,11000,10500
"Himachal Pradesh",Kullu,Bhuntar,Kinnow,Other,Medium,17/02/2025,5000,5200,5100
"Himachal Pradesh",Kullu,Bhuntar,Onion,Other,FAQ,17/02/2025,3000,3200,3100
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Garlic,Other,FAQ,17/02/2025,10000,13000,11500
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Ginger(Dry),Other,FAQ,17/02/2025,4500,6000,5250
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Methi(Leaves),Other,FAQ,17/02/2025,1000,1500,1250
"Himachal Pradesh",Mandi,Mandi(Mandi),Apple,Apple,Medium,17/02/2025,10000,27000,19000
"Himachal Pradesh",Mandi,Mandi(Mandi),Beetroot,Beetroot,FAQ,17/02/2025,2000,2500,2300
"Himachal Pradesh",Mandi,Mandi(Mandi),Cabbage,Cabbage,FAQ,17/02/2025,400,700,500
"Himachal Pradesh",Mandi,Mandi(Mandi),Coriander(Leaves),Coriander,FAQ,17/02/2025,1000,2000,1500
"Himachal Pradesh",Mandi,Mandi(Mandi),Garlic,Other,FAQ,17/02/2025,9500,14000,12000
"Himachal Pradesh",Mandi,Mandi(Mandi),Ginger(Green),"Green Ginger",FAQ,17/02/2025,4000,5600,5000
"Himachal Pradesh",Mandi,Mandi(Mandi),Guava,Guava,Medium,17/02/2025,5000,6500,6000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Leafy Vegetable","Leafy Vegetables",FAQ,17/02/2025,400,500,450
"Himachal Pradesh",Mandi,Mandi(Mandi),Orange,Orange,Medium,17/02/2025,4000,9000,7000
"Himachal Pradesh",Mandi,Mandi(Mandi),Papaya,Papaya,Medium,17/02/2025,3500,4500,4000
"Himachal Pradesh",Mandi,Mandi(Mandi),Pomegranate,Pomogranate,Medium,17/02/2025,8000,12000,10000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Water Melon",Other,Medium,17/02/2025,2000,2500,2200
"Himachal Pradesh",Mandi,Mandi(Takoli),"Peas Wet",Other,FAQ,17/02/2025,2000,2500,2300
"Himachal Pradesh",Mandi,Mandi(Takoli),Tomato,Other,FAQ,17/02/2025,1500,2000,1800
"Himachal Pradesh",Shimla,Rohroo,Capsicum,Capsicum,FAQ,17/02/2025,4200,4500,4200
"Himachal Pradesh",Shimla,Rohroo,Ginger(Green),"Green Ginger",FAQ,17/02/2025,5000,6000,5000
"Himachal Pradesh",Shimla,Rohroo,Pumpkin,Other,FAQ,17/02/2025,1800,2000,1800
"Himachal Pradesh",Shimla,Rohroo,Raddish,Other,FAQ,17/02/2025,1800,2000,1800
"Himachal Pradesh",Solan,Solan,Apple,Apple,Medium,17/02/2025,10000,12000,11000
"Himachal Pradesh",Solan,Solan,Cabbage,Other,FAQ,17/02/2025,500,600,600
"Himachal Pradesh",Solan,Solan,Coriander(Leaves),Other,FAQ,17/02/2025,2500,3000,2800
"Himachal Pradesh",Solan,Solan,Pineapple,Other,Medium,17/02/2025,5000,7000,5000
"Himachal Pradesh",Solan,Solan(Nalagarh),Banana,Other,Medium,17/02/2025,2800,3000,2900
"Himachal Pradesh",Solan,Solan(Nalagarh),Garlic,Other,FAQ,17/02/2025,13000,15000,14000
"Himachal Pradesh",Solan,Solan(Nalagarh),Onion,Other,FAQ,17/02/2025,2800,3000,2900
"Himachal Pradesh",Solan,Solan(Nalagarh),Raddish,Other,FAQ,17/02/2025,600,1000,800
"Himachal Pradesh",Una,Santoshgarh,Cabbage,Cabbage,FAQ,17/02/2025,300,400,350
"Himachal Pradesh",Una,Santoshgarh,Cauliflower,Cauliflower,FAQ,17/02/2025,400,1000,700
"Himachal Pradesh",Una,Santoshgarh,Spinach,Spinach,FAQ,17/02/2025,500,600,550
"Himachal Pradesh",Una,Una,Apple,Other,Medium,17/02/2025,9000,14000,12500
"Himachal Pradesh",Una,Una,Carrot,Other,FAQ,17/02/2025,600,1000,800
"Himachal Pradesh",Una,Una,Grapes,Black,Medium,17/02/2025,8000,10000,9000
"Himachal Pradesh",Una,Una,Guava,Guava,Medium,17/02/2025,5500,6000,5750
"Himachal Pradesh",Una,Una,Onion,Onion,Non-FAQ,17/02/2025,3200,3400,3300
"Himachal Pradesh",Una,Una,Pumpkin,Pumpkin,FAQ,17/02/2025,2000,2000,2000
"Himachal Pradesh",Una,Una,Spinach,Other,FAQ,17/02/2025,500,800,650
"Jammu and Kashmir",Anantnag,Kulgam,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,2900,3000,2950
"Jammu and Kashmir",Anantnag,Kulgam,Potato,Potato,FAQ,17/02/2025,1250,1750,1500
"Jammu and Kashmir",Jammu,Akhnoor,Potato,Other,FAQ,17/02/2025,900,1100,1000
"Jammu and Kashmir",Jammu,Batote,Brinjal,Other,FAQ,17/02/2025,2100,2300,2200
"Jammu and Kashmir",Jammu,Batote,"Knool Khol",Other,FAQ,17/02/2025,1100,1300,1200
"Jammu and Kashmir",Jammu,Batote,Potato,Other,FAQ,17/02/2025,1200,1400,1300
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Apple,Delicious,Medium,17/02/2025,7000,13000,10000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Cabbage,Other,FAQ,17/02/2025,600,700,650
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Carrot,Other,FAQ,17/02/2025,700,800,750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Lemon,Other,FAQ,17/02/2025,5000,6000,5500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Lotus Sticks","Lotus Sticks",FAQ,17/02/2025,5000,6200,5600
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Pomegranate,Other,Medium,17/02/2025,6000,12000,9000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Spinach,Other,FAQ,17/02/2025,1200,2000,1600
"Jammu and Kashmir",Kathua,Kathua,Apple,Delicious,Medium,17/02/2025,8000,12000,10000
"Jammu and Kashmir",Kathua,Kathua,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,5000,5500,5250
"Jammu and Kashmir",Kathua,Kathua,Coriander(Leaves),Coriander,FAQ,17/02/2025,800,1000,900
"Jammu and Kashmir",Kathua,Kathua,Kinnow,Kinnow,Medium,17/02/2025,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,Mashrooms,Mashrooms,FAQ,17/02/2025,10000,12000,11000
"Jammu and Kashmir",Kathua,Kathua,Papaya,Other,Medium,17/02/2025,4000,4200,4100
"Jammu and Kashmir",Kathua,Kathua,Pineapple,"Pine Apple",Medium,17/02/2025,5000,5500,5250
"Jammu and Kashmir",Kathua,Kathua,Pomegranate,Pomogranate,Medium,17/02/2025,8000,10000,9000
"Jammu and Kashmir",Kathua,Kathua,Tomato,Other,FAQ,17/02/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,Turnip,Other,FAQ,17/02/2025,400,500,450
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Capsicum,Other,FAQ,17/02/2025,6500,6700,6600
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cauliflower,Other,FAQ,17/02/2025,3000,3400,3200
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Tomato,Other,Non-FAQ,17/02/2025,4500,4700,4600
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,17/02/2025,2000,2400,2200
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Bunch Beans","Bunch Beans",FAQ,17/02/2025,3000,3600,3200
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Green Chilli","Green Chilly",FAQ,17/02/2025,2200,2800,2400
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Mousambi(Sweet Lime)",Mousambi,Large,17/02/2025,3500,4500,4000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Raddish,Raddish,FAQ,17/02/2025,1000,1400,1200
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Snakeguard,Snakeguard,FAQ,17/02/2025,2000,3000,2600
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Sweet Pumpkin","Sweet Pumpkin",FAQ,17/02/2025,600,800,700
Karnataka,Bangalore,Ramanagara,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/02/2025,2400,3600,3000
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,FAQ,17/02/2025,600,800,700
Karnataka,Bangalore,Ramanagara,"Chilly Capsicum","Chilly Capsicum",FAQ,17/02/2025,3000,4500,4000
Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,FAQ,17/02/2025,10000,11000,10600
Karnataka,Bangalore,Ramanagara,"Knool Khol","Knool Khol",FAQ,17/02/2025,1200,1700,1500
Karnataka,Bangalore,Ramanagara,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,17/02/2025,2400,3000,2800
Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,FAQ,17/02/2025,1200,1600,1400
Karnataka,Belgaum,Bailahongal,Soyabean,Soyabeen,FAQ,17/02/2025,3780,4150,4016
Karnataka,Belgaum,Kudchi,Maize,Hybrid/Local,FAQ,17/02/2025,2200,2450,2300
Karnataka,Belgaum,Sankeshwar,Rice,Other,FAQ,17/02/2025,5500,5620,5600
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,17/02/2025,2166,2222,2194
Karnataka,Bijapur,Bijapur,Sunflower,Sunflower,FAQ,17/02/2025,5900,6300,6100
Karnataka,Chamrajnagar,"Chamaraj Nagar",Raddish,Raddish,FAQ,17/02/2025,1600,1800,1700
Karnataka,Chamrajnagar,Gundlupet,Tomato,Tomato,FAQ,17/02/2025,1100,1300,1200
Karnataka,Chikmagalur,Bagepalli,Brinjal,Brinjal,FAQ,17/02/2025,2000,3000,2450
Karnataka,Chikmagalur,Chikkamagalore,Beetroot,Beetroot,FAQ,17/02/2025,1389,1389,1389
Karnataka,Chikmagalur,Chikkamagalore,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/02/2025,2565,2565,2565
Karnataka,Chikmagalur,Chikkamagalore,Carrot,Other,FAQ,17/02/2025,1852,1852,1852
Karnataka,Chikmagalur,Chikkamagalore,"Green Chilli","Green Chilly",FAQ,17/02/2025,3546,3746,3646
Karnataka,Chikmagalur,Chikkamagalore,Maize,Local,FAQ,17/02/2025,2340,2340,2340
Karnataka,Davangere,Davangere,Arecanut(Betelnut/Supari),Sippegotu,FAQ,17/02/2025,10000,10000,10000
Karnataka,Davangere,Harihara,Maize,Hybrid/Local,FAQ,17/02/2025,2200,2200,2200
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,17/02/2025,2200,2350,2273
Karnataka,Gadag,Gadag,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,17/02/2025,1269,6109,5869
Karnataka,Gadag,Gadag,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,17/02/2025,3433,7529,7158
Karnataka,Gadag,Gadag,Gurellu,Gurellu,FAQ,17/02/2025,6044,6044,6044
Karnataka,Gadag,Gadag,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,17/02/2025,3011,5719,4871
Karnataka,Hassan,Arasikere,Arecanut(Betelnut/Supari),Sippegotu,FAQ,17/02/2025,13000,13000,13000
Karnataka,Hassan,Arasikere,Copra,other,FAQ,17/02/2025,8500,11600,11600
Karnataka,Kalburgi,Chincholi,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,17/02/2025,7000,7300,7200
Karnataka,Kalburgi,Kalburgi,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,17/02/2025,4500,7300,6000
Karnataka,Kalburgi,Kalburgi,Brinjal,Brinjal,FAQ,17/02/2025,2000,3000,2500
Karnataka,Kalburgi,Kalburgi,Rice,Fine,FAQ,17/02/2025,3350,4600,4000
Karnataka,Kalburgi,Kalburgi,Soyabean,Soyabeen,FAQ,17/02/2025,3300,4000,3700
Karnataka,"Karwar(Uttar Kannad)",Kumta,Arecanut(Betelnut/Supari),Chippu,FAQ,17/02/2025,15089,25009,23659
Karnataka,"Karwar(Uttar Kannad)",Kumta,Arecanut(Betelnut/Supari),Factory,FAQ,17/02/2025,3509,22501,20349
Karnataka,"Karwar(Uttar Kannad)",Yellapur,Arecanut(Betelnut/Supari),api,FAQ,17/02/2025,58119,67509,61479
Karnataka,"Karwar(Uttar Kannad)",Yellapur,Arecanut(Betelnut/Supari),Cqca,FAQ,17/02/2025,5609,16112,14602
Karnataka,Kolar,Bangarpet,"Bitter gourd","Bitter Gourd",FAQ,17/02/2025,1000,2000,1500
Karnataka,Kolar,Bangarpet,Cabbage,Cabbage,FAQ,17/02/2025,400,500,450
Karnataka,Kolar,Bangarpet,Carrot,Carrot,FAQ,17/02/2025,1000,1500,1300
Karnataka,Kolar,Bangarpet,Cauliflower,Local,FAQ,17/02/2025,700,800,750
Karnataka,Kolar,Bangarpet,Drumstick,Drumstick,FAQ,17/02/2025,3000,6000,5000
Karnataka,Kolar,Bangarpet,Potato,Local,FAQ,17/02/2025,2000,3000,2500
Karnataka,Kolar,Bangarpet,Seemebadnekai,Seemebadanekai,FAQ,17/02/2025,1000,1500,1300
Karnataka,Kolar,Kolar,"Green Avare (W)","Green Avare (W)",FAQ,17/02/2025,1000,2500,2000
Karnataka,Kolar,Kolar,"Knool Khol","Knool Khol",FAQ,17/02/2025,600,1000,800
Karnataka,Kolar,Kolar,Raddish,Raddish,FAQ,17/02/2025,300,400,350
Karnataka,Koppal,Gangavathi,"Bengal Gram(Gram)(Whole)",Other,FAQ,17/02/2025,6000,6000,6000
Karnataka,Koppal,Gangavathi,Rice,Other,FAQ,17/02/2025,3030,3705,3050
Karnataka,Mysore,Hunsur,Maize,Local,FAQ,17/02/2025,2375,2375,2375
Karnataka,Mysore,"Mysore (Bandipalya)",Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,1600,1800,1700
Karnataka,Mysore,"Mysore (Bandipalya)",Snakeguard,Snakeguard,FAQ,17/02/2025,1300,1500,1400
Karnataka,Mysore,Nanjangud,Ashgourd,Ashgourd,FAQ,17/02/2025,2380,2777,2564
Karnataka,Mysore,Nanjangud,Carrot,Carrot,FAQ,17/02/2025,2083,2564,2380
Karnataka,Mysore,"Piriya Pattana",Ginger(Green),"Green Ginger",FAQ,17/02/2025,1500,1500,1500
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,17/02/2025,6000,6000,6000
Karnataka,Raichur,Manvi,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","Ref grade-1",17/02/2025,7000,7150,7082
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,17/02/2025,7001,7835,7521
Karnataka,Shimoga,Bhadravathi,Maize,Local,FAQ,17/02/2025,2500,2600,2558
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,FAQ,17/02/2025,45199,56000,55300
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Saraku,FAQ,17/02/2025,46540,90999,68530
Karnataka,Shimoga,Shimoga,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,17/02/2025,7200,7800,7500
Karnataka,Shimoga,Shimoga,Cauliflower,Cauliflower,FAQ,17/02/2025,800,1000,900
Karnataka,Shimoga,Shimoga,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,1800,2000,1900
Karnataka,Shimoga,Shimoga,Ginger(Green),"Green Ginger",FAQ,17/02/2025,2800,3000,2900
Karnataka,Shimoga,Shimoga,Jowar(Sorghum),"Jowar ( White)",FAQ,17/02/2025,2500,3800,3150
Karnataka,Shimoga,Shimoga,Mustard,Other,FAQ,17/02/2025,7200,7800,7500
Karnataka,Shimoga,Shimoga,Rice,Coarse,FAQ,17/02/2025,2105,3050,3000
Karnataka,Shimoga,Shimoga,Rice,Fine,FAQ,17/02/2025,4600,7500,6050
Karnataka,Shimoga,Shimoga,Tomato,Tomato,FAQ,17/02/2025,400,1000,800
Karnataka,Tumkur,Madhugiri,"Ragi (Finger Millet)",Local,FAQ,17/02/2025,2500,4000,3300
Karnataka,Tumkur,Tiptur,Copra,Copra,FAQ,17/02/2025,13800,14414,14000
Karnataka,Udupi,Udupi,Beetroot,Beetroot,FAQ,17/02/2025,1800,2000,1900
Karnataka,Udupi,Udupi,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,2900,3000,3000
Karnataka,Udupi,Udupi,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,600,700,700
Karnataka,Udupi,Udupi,Onion,Onion,FAQ,17/02/2025,3300,3400,3400
Karnataka,Udupi,Udupi,Snakeguard,Snakeguard,FAQ,17/02/2025,1900,2000,2000
Karnataka,Udupi,Udupi,Tomato,Tomato,FAQ,17/02/2025,1700,1800,1800
Kerala,Alappuzha,Aroor,Ashgourd,Other,FAQ,17/02/2025,2200,2400,2300
Kerala,Alappuzha,Aroor,Banana,"Nendra Bale",Medium,17/02/2025,8000,8200,8100
Kerala,Alappuzha,Aroor,"Banana - Green","Banana - Green",FAQ,17/02/2025,6500,6700,6600
Kerala,Alappuzha,Aroor,Beetroot,Other,FAQ,17/02/2025,4000,4200,4100
Kerala,Alappuzha,Aroor,"Bitter gourd",Other,FAQ,17/02/2025,5000,5200,5100
Kerala,Alappuzha,Aroor,Cabbage,Other,FAQ,17/02/2025,3800,4000,3900
Kerala,Alappuzha,Aroor,Carrot,Other,FAQ,17/02/2025,5800,6000,5900
Kerala,Alappuzha,Aroor,Ginger(Green),Other,FAQ,17/02/2025,7000,7200,7100
Kerala,Alappuzha,Aroor,Onion,Big,FAQ,17/02/2025,3400,3600,3500
Kerala,Alappuzha,Chengannur,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,3800,4100,4000
Kerala,Alappuzha,Chengannur,"Bitter gourd",Other,FAQ,17/02/2025,4800,5100,5000
Kerala,Alappuzha,Chengannur,Coconut,Big,FAQ,17/02/2025,6400,6800,6500
Kerala,Alappuzha,Chengannur,"Green Chilli","Green Chilly",FAQ,17/02/2025,4800,5100,5000
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,17/02/2025,3800,4100,4000
Kerala,Alappuzha,Cherthala,Ashgourd,Other,FAQ,17/02/2025,2200,2400,2300
Kerala,Alappuzha,Cherthala,Snakeguard,Other,FAQ,17/02/2025,3500,3700,3600
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,17/02/2025,6000,6500,6000
Kerala,Alappuzha,Harippad,"Banana - Green",Other,FAQ,17/02/2025,6800,7000,6800
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,17/02/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Cowpea(Veg),Other,FAQ,17/02/2025,4000,4500,4000
Kerala,Alappuzha,Kayamkulam,Ashgourd,Other,FAQ,17/02/2025,1400,1600,1500
Kerala,Alappuzha,Kayamkulam,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,3400,3600,3500
Kerala,Alappuzha,Mannar,"Banana - Green",Other,FAQ,17/02/2025,7000,7200,7100
Kerala,Alappuzha,Mannar,Onion,Big,FAQ,17/02/2025,3000,3200,3100
Kerala,Alappuzha,"Thazhakkara  VFPCK","Banana - Green","Banana - Green",FAQ,17/02/2025,1500,8000,6100
Kerala,Alappuzha,"Thazhakkara  VFPCK",Brinjal,Brinjal,FAQ,17/02/2025,3100,5000,4600
Kerala,Alappuzha,"Thazhakkara  VFPCK","Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,17/02/2025,6200,7000,6800
Kerala,Ernakulam,Aluva,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,800,2000,1400
